author,comment,clean_text,cluster_id,sentimen
@yuukihighwizard9674,"Overcapacity tapi masyarakat ngantri, impor terus, tapi merugi 😂
jelas lah itu ladang korupsi si bahlil",overcapacity masyarakat ngantri impor terus rugi jelas lah ladang korupsi si bahlil,0,positif
@salam_nyangkut.,🤣🤣,,0,positif
@ojolgaming9138,Bahlil dicopot saja gpp,bahlil copot gpp,0,positif
@PutraDua-g9p,"​ @shellarevi5876 ketua partai besar, cukup beresiko klo diganti",shellarevi ketua partai besar cukup resiko klo ganti,0,positif
@devonrichs2333,"liat menteri titipan emg kesel bet ya, beda ma pak purbaya yang hanya berpatok ke presiden dan tanpa partai",liat menteri titip emg kesel bet beda ma pak purbaya patok presiden partai,0,positif
@kusada3035,Yang over capacity kayaknya rekening pribadi,over capacity kayak rekening pribadi,0,positif
@ekobudisantoso2840,Kalau bukan karena politik aku yakin pak Bahlil udah diganti yang lebih baik.,kalau bukan politik aku yakin pak bahlil udah ganti lebih baik,0,positif
@KaryoAbg,Torennya yg kecil om,torennya yg kecil om,0,positif
@punksaja301,PARAH EMANG NI MANUSIA,parah emang ni manusia,0,positif
@ariyanto-wc2jc,Mau sampai kapan import BBM pak mentri?,mau kapan import bbm pak tri,0,positif
@ipoenx7232,​ @NanikSuciowati kan titipan pakde....,naniksuciowati kan titip pakde,0,positif
@alfatihridho2672,Gak mau bangun kilang takut minyak melimpah rakyat makmur gak bisa impor lagi gak ada yg di korupsi,gak mau bangun kilang takut minyak limpah rakyat makmur gak impor gak yg korupsi,0,positif
@Captain-America-Super,"​ @nathanwidhiarso8586 masalahnya politik balas Budi masih tetap berlaku, karena Bahlil jg ikut yg mendukung kemenangan Prabowo",nathanwidhiarso masalah politik balas budi tetap laku bahlil jg ikut yg dukung menang prabowo,0,positif
@Captain-America-Super,​ @shellarevi5876 tau politik balas Budi ?,shellarevi tau politik balas budi,0,positif
@igitt2952,Over capacity knp msih impor?,over capacity knp msih impor,0,positif
@audricaewaldo3535,"Paling skemanya sama kek korupsi kemarin, di tumbun biar dijual keluar keuntungannya dibagi dah sama satu badan perusahaan.",paling skema sama kek korupsi kemarin tumbun biar jual keluar untung bagi dah sama satu badan usaha,0,positif
@butin6666,bahluuuuuul akut,bahluuuuuul akut,0,positif
@suami_sah_eula,Ditambah kilang minya tiap tahun kebakar seolah kita dipaksa import minyak mentah,tambah kilang mi tiap tahun bakar paksa import minyak mentah,0,positif
@rivoafriadis4278,"Lah, over tp pemgiriman bbm d prtmna cma sekali sehari, mlem udh hbis itu pertalite,",lah over tp pemgiriman bbm d prtmna cma sekali hari mlem udh hbis pertalite,0,positif
@hdr725,Biar bisa korupsi selisih harga..paham dong,biar korupsi selisih harga paham dong,0,positif
@adisuherman1735,Tempat makan MBG saja import dari cina. Supaya dapat cuan,tempat makan mbg import cina cuan,0,positif
@tonyrokuhachi5368,​ @shellarevi5876 mungkin karena ketum kuning ya,shellarevi mungkin tum kuning,0,positif
@Kururiha,Gk logis😂😊,gk logis,0,positif
@okiozil4526,Bahlil ganti aja lah,bahlil ganti aja lah,0,positif
@abdulazizhartanto3597,IPK 2 ga usah ditanya lagi bener salahnya bro wkwk,ipk ga usah tanya bener salah bro wkwk,0,positif
@fchristono,"kl import itu ada fee dan komisi buat para calo atau mafianya kl produksi sendiri apa lg pake minyak mentah dalam negeri gak ada cuan buat pemilik tanker, calo, makelar, perantara dll nya
gitu aja koq repot.. udah terlalu kotor mendingan di bekukan / bubarkan bikin perusahaan baru dgn  org jg baru yg jujur",kl import fee komisi buat calo mafia kl produksi sendiri apa lg pake minyak mentah negeri gak cuan buat milik tanker calo makelar antara nya gitu aja koq repot udah terlalu kotor mending beku bubar bikin usaha baru dgn org jg baru yg jujur,0,positif
@kickboxing2003J,Sibahlul😅,sibahlul,0,positif
@SelimutTetangga-lm4pg,"Over capacity itu maksudnya nanti setelah menambah 7 kilang baru, tapi sampai sekarang 1 kilang pun nggak jadi2, gampangnya yg bilang over capacity itu lagi sedang bermimpi😂😂 bagimana mau over lah wong kilangnya aja nggak di tambah2",over capacity maksud tambah kilang baru sekarang kilang jadi gampang yg bilang over capacity sedang mimpi bagimana mau over lah wong kilang aja tambah,0,positif
@maguswibowo981," @mikeconroe3328  waduh mas, anda kok..he..he..he benar sih....",mikeconroe waduh mas kok he he he benar sih,0,positif
@FAISALSEPTIAN-fy4pf," @cmorimoybalb  anjir goblin,gak smegol aja bang",cmorimoybalb anjir goblin gak smegol aja bang,1,negatif
@dedyrushadmaka5137,Mereka hanya ingin mudah saja.,mudah,0,positif
@rico8573,"Ya akan tetap impor, lha wong produksi minyak hny 600.000 barrel/hari",tetap impor lha wong produksi minyak hny barrel hari,0,positif
@steviepramudita9239,"over capacity itu bukan over supply, mohon dibedakan 😂",over capacity bukan over supply mohon beda,0,positif
@imangfirman,Bener juga wkwk,bener wkwk,0,positif
@de.mozza0599,Sama2 acting 2.2nya,sama acting nya,0,positif
@louvelouve370,Pengkhianat,khianat,0,positif
@AhmadRohman-p2i,Diawal liat tumbnail udah ngomong dalem ati gini juga,awal liat tumbnail udah ngomong dalem ati gin,0,positif
@ngeyelancook,"𝙼𝚊𝚗𝚝𝚊𝚙 𝚋𝚊𝚗𝚐 𝙋𝙐𝙍𝘽𝘼𝙔𝘼❤❤❤❤, 𝚔𝚎𝚓𝚊𝚛 𝚝𝚎𝚛𝚞𝚜 𝚢𝚊𝚗𝚐 𝘽𝙀𝙍𝙈𝘼𝙎𝘼𝙇𝘼𝙃 𝚜𝚊𝚖𝚙𝚊𝚒 𝚜𝚎𝚕𝚎𝚜𝚊𝚒 𝚙𝚊",,0,positif
@Asfirkun,Dan kami lebih percaya pak purba dari pada pak bahlil 😅,lebih percaya pak purba pak bahlil,0,positif
@KicauManiaAR,"inilah tujuanya negeri ini merdeka... yg katanya pahlawan2 ,,,, inilaah tujuanyaa sebenarnyaaa...😂",ini tujuanya negeri merdeka yg kata pahlawan inilaah tujuanyaa sebenarnyaaa,0,positif
@SaifulBahri-n3m,"Pegawai bumn gk ada yg becus kerja,harusnya di pecat mereka.perusahaan rugi pegawai hidup nya mewah apa lagi dirut,gk bisa kerja rugi mulu",pegawai bumn gk yg becus kerja harus pecat usaha rugi pegawai hidup nya mewah apa dirut gk kerja rugi mulu,0,positif
@Duniaanak-007,Dia kira semua rakyat bisa di bohongi,kira semua rakyat bohong,0,positif
@usmanshaggy72,​ @mikeconroe3328 Pak Purbaya belum terbukti baru menjabat bisa bgus bisa jg tidak tp klo yg satu sudah terbukti apa ???? 😅,mikeconroe pak purbaya bukti baru jabat bgus jg tp klo yg satu bukti apa,0,positif
@petealfaruq2702,"Mentri kita si mungil dr timur itu emang lucu2nya, dan yang LBH mgherankan kok bisa JD mntri?... Punya wibawa aj enggak, 300jt jiwa. Msh bnyak org pintar",tri si mungil dr timur emang lucu nya lbh mgherankan kok jd mntri punya wibawa aj enggak jt jiwa msh bnyak org pintar,0,positif
@abdusshomad6630,PERTAMINA MALING,pertamina maling,0,positif
@abdusshomad6630,Wajah tuyul mafia pertamina,wajah tuyul mafia pertamina,0,positif
@tuanil6551,"Jangan mau dibodohi sama goblin ini, yg dimaksud over capasity adalah apabila suatu benda melebihi batas maksimal yang seharusnya.
.
Berarti kan minyak kita banyak bahkan tumpah2 kalo over capasity, tapi kenyataannya kita itu selalu impor dari luar seakan kurang terus kebutuhan dalam negeri. Kan aneh?
.
Kemudian kalo emang over capasity kilang, ya bikin kilang baru supaya gak over, kelihatan banget malesnya. Gimana rakyat mau dapat lapangan pekerjaan kalo gamau bikin kilang tapi maunya impor terus?",jangan mau bodoh sama goblin yg maksud over capasity apabila suatu benda lebih batas maksimal arti kan minyak banyak bahkan tumpah kalo over capasity nyata selalu impor luar akan kurang terus butuh negeri kan aneh kemudian kalo emang over capasity kilang bikin kilang baru gak over lihat banget malesnya gimana rakyat mau lapang kerja kalo gamau bikin kilang mau impor terus,0,positif
@ardastories2925,emang dia orang over pintarnya sampe ga bs di logika😂,emang orang over pintar sampe ga bs logika,0,positif
@AlexSihite-i5f,​ @ahmadnasir7286 betul pak.solar dilampung barat 12rb eceran,ahmadnasir betul pak solar lampung barat rb ecer,0,positif
@isninlubis7034,Orang paling bodoh pun harusnya punya logika seperti ini ya,orang paling bodoh harus punya logika,0,positif
@nursudi989,"sebenarnya bikin kilang juga rugi,impor juga rugi,eranya sdh berubah,cina morning menyebut 60℅ spbu di Tiongkok tutup,menurutku yg tepat pecat bahlil 😊😊😊😊😊",benar bikin kilang rugi impor rugi era sdh ubah cina morning sebut spbu tiongkok tutup turut yg tepat pecat bahlil,0,positif
@sekedarhiburan730,"Lahh bener, knp si Bahlil Mash impor? Jangan bodohin rakyat lahh, kami udah kenyang d kibulin, gak mau lagi tertipu omongan gak masuk akal😂",lahh bener knp si bahlil mash impor jangan bodohin rakyat lahh udah kenyang d kibulin gak mau tipu omong gak masuk akal,0,positif
@normansimorangkir13,"Over capacity maksudnya kilang yg ada sudah produski diatas kapasitasnya, tetapi masih dibawah/lebih kecil dari kebutuhan/konsumsi dalam negeri.

Tetapi SALAH BESARNYA adalah sudah begitu tdk mau juga aktifkan kilang yg nganggur atau membangun kilang baru.
Memang PARAAAAAHHHH!!!!😢😢😢😢",over capacity maksud kilang yg produski atas kapasitas bawah lebih kecil butuh konsumsi negeri salah besar tdk mau aktif kilang yg nganggur bangun kilang baru memang paraaaaahhhh,0,positif
@yuzarsif4457,Kalw gak impor .GK ada uang masukkk ke kantong..pribadi,kalw gak impor gk uang masukkk kantong pribadi,0,positif
@RojoRatu,😊 tambang BBM SERAHIN ke MALAYSIA SAJA .. NEGARA UNTUNG .. RAKYAT UNTUNG  BBM MURAH .. NO OPLOS,tambang bbm serahin malaysia negara untung rakyat untung bbm murah no oplos,0,positif
@EncepSuherlan-d6t,Muka nya serem,muka nya rem,0,positif
@x-chess,​ @roromera7685 rakyatnya juga sailing menghambat.. Jalan Raya juga Ada pemiliknya.. 😂,roromera rakyat sailing hambat jalan raya milik,0,positif
@abubakr535,​ @Masaddurenkepel mentri itu selali kontrak politik,masaddurenkepel tri lali kontrak politik,0,positif
@nuraidaaida-g6z,Singapura negara kecil aj bisa  bangun kilang,singapura negara kecil aj bangun kilang,0,positif
@sisipanbalaraja1798,Mentri merangkap mafia😂,tri rangkap mafia,0,positif
@KhairapremierA1KhairapremierA1,Impor karena over capacity ? Kenapa ndak bangun kilang baru utk hindari impor kata pak purbaya. Pertanyaan yang masuk akal sekali,impor over capacity ndak bangun kilang baru utk hindar impor kata pak purbaya tanya masuk akal sekali,0,positif
@mariatheresiadjiati3600,Meski buat kilang baru utk menutupi kebutuhan.bbm tapi harus diingat import crude oil/minyak mentah harus tetap import bung krn produksi minyak mentah hanya 500ribu barel/hari,meski buat kilang baru utk tutup butuh bbm ingat import crude oil minyak mentah tetap import bung krn produksi minyak mentah ribu barel hari,0,positif
@hikma1-v8m,Rakyat Indonesia siap perang membela jaga keselamatan pak Purbaya.,rakyat indonesia siap perang bela jaga selamat pak purbaya,0,positif
@SandjayaWamsa,Kelahiran Bogor di tanah PASUNDAN. pasti buat orang kepanasan dan pada panik. Maju Mentri Purbaya,lahir bogor tanah pasundan buat orang panas panik maju tri purbaya,0,positif
@DennydenzPermana,Syaa Warga Banten siap turun gunung membela pak Purbaya.,syaa warga banten siap turun gunung bela pak purbaya,0,positif
@haysnairte4,Keren pak Purbaya berani,keren pak purbaya berani,0,positif
@zabriabubakar5982,Dulu pun kamu bilang yang sama buat Jokowi Sri Mulyani Nadiem 😂😂😂😂😂😂😂😂😂😂😂😂,dulu kamu bilang sama buat jokowi sri mulyani nadiem,0,positif
@yukkepoin7200,"Mumpung lagi rame 
Mereka korupsi juga takdir loh 😂",mumpung rame korupsi takdir loh,0,positif
@Threehimovic,"ayo pak purbaya anda itu pro rakyat,bongkar esdm yg petinggi nya cekek wong cilik kayak bahlil😢",ayo pak purbaya pro rakyat bongkar esdm yg petinggi nya cekek wong cilik kayak bahlil,0,positif
@KELANACHANNELC,Sri Mul harusnya turun dari dulu,sri mul harus turun dulu,0,positif
@AhyarMaryadi,"Kalimantan Barat hadir. 
Dan saya tetap bersama pak Purbaya.",kalimantan barat hadir tetap sama pak purbaya,0,positif
@AhmadGanteng-y9c,mantap,mantap,0,positif
@louvelouve370,Pengkhianat,khianat,0,positif
@anakrimba4394,Betul bang. rakyat siap mengawal pa purbaya. demi kemakmuran rakyat lanjutkan pa purbaya,betul bang rakyat siap awal pa purbaya makmur rakyat lanjut pa purbaya,0,positif
@aminrois8430,gas terus pak pur,gas terus pak pur,0,positif
@sunaryoh5942,Betul bro,betul bro,0,positif
@AvrahamBenYitzhak-s4v,seganlah bro sama singapura haha,segan bro sama singapura haha,0,positif
@pesmobile-lh5fs,Penghianat bangsa harus dihukum,penghianat bangsa hukum,0,positif
@demons_k,Mantap bg,mantap bg,0,positif
@AyubSong123,Orang mau bangun kilang baru gimana wong tidak murah uangnya di korup makanya gx cukup mending import tapi jual mahal😂😂😂,orang mau bangun kilang baru gimana wong murah uang korup makanya gx cukup mending import jual mahal,0,positif
@Aaaa1-71,pertamina nih sudah terkenal dengan mafia dan korupnya,pertamina nih kenal mafia korup,0,positif
@nazrielkautsar9250,Harus ada yg berani Bersih2 BUMN yg satu ini..,yg berani bersih bumn yg satu,0,positif
@akihikochannel108,"​ @AvrahamBenYitzhak-s4v negara gede, kok takut sama upil 😂",avrahambenyitzhak s v negara gede kok takut sama upil,0,positif
@bpkrafinisabwi8957,Anda suka benar...❤,suka benar,0,positif
@ekoprematur258,"mereka impor pejabatnya dapat fee.
begitu liciknya singapura.
negara sekecil itu bisa kaya karena indonesia.
maklum indonesia penyumbang terbesar turis bagi singapura, sebagian besar kapal indonesia transit di singapura, barang2 mentah indonesia seperti CPO, karet, migas dsb diekspor ke singapura kemudian diolah di singapura, singapura juga negara penyimpan aset2 orang2 kaya di indonesia, singapura jadi negara asing investor terbesar proyek2 di indonesia selain china, singapura jagi tempat transit utama penerbangan indonesia.
kok bisa negara sebesar ini dipecundangi sama singapura.",impor jabat fee licik singapura negara kecil kaya indonesia maklum indonesia sumbang besar turis singapura bagi besar kapal indonesia transit singapura barang mentah indonesia cpo karet migas ekspor singapura kemudian olah singapura singapura negara simpan aset orang kaya indonesia singapura jadi negara asing investor besar proyek indonesia china singapura jagi tempat transit utama terbang indonesia kok negara besar cundang sama singapura,0,positif
@Kang_adeErha,Benrrrr mafia import,benrrrr mafia import,0,positif
@yangpasti7319,Betul sekali,betul sekali,0,positif
@erinnberlina4712,Dipecat saja pekerja rakyat yang selama ini bekerja merugikan rakyat masih banyak orang orang pintar yang akan bekerja,pecat kerja rakyat lama kerja rugi rakyat banyak orang orang pintar kerja,0,positif
@erinnberlina4712,​ @pesmobile-lh5fs hukum rakyat lebih adil seadil-adilnya,pesmobile lh fs hukum rakyat lebih adil adil adil,0,positif
@CepiCepi-q1b,Mafia kaya raya di singapore..mrk calo broker..,mafia kaya raya singapore mrk calo broker,0,positif
@EnyFarida-s3u,"Betul..
Ngk bisa nyolong...",betul ngk nyolong,0,positif
@sanyvideo9285,pecat Purbaya,pecat purbaya,0,positif
@pencarikeadilan4287,Ayook kita serbu lagi rumah mafia minyak🎉🎉,ayook serbu rumah mafia minyak,0,positif
@yogi.wisnuadi,Tiap tahun ada aja kilang yang diledakin sama mafia ini,tiap tahun aja kilang diledakin sama mafia,0,positif
@fchristono,cocok,cocok,0,positif
@akrSaefullah,Gampang kok siapa yang calo impor yang sedang buron sekarang..cuan bagi-bagi  kepejanat,gampang kok siapa calo impor sedang buron sekarang cuan janat,0,positif
@dikaabriyan3026,Nanti v impornya hilang bro😂,v impor hilang bro,0,positif
@abdusshomad6630,"Banyak malingnya.
Terutama yang hobi menyakiti rakyat",banyak maling utama hobi sakit rakyat,0,positif
@nursudi989,"di negara lain suddh mulai tutup spbu , di cina 60℅ spbu sdh tutp,eranya sdh berubah ,menurutku bangun kilang juga rugi,import juga rugi 😊😊😊😊😊",negara suddh mulai tutup spbu cina spbu sdh tutp era sdh ubah turut bangun kilang rugi import rugi,0,positif
@picanical1701,"mereka tidak rugi apapun, tapi mereka tidak bisa ambil untung",rugi apa ambil untung,0,positif
@DwiErAzhuCreator,​ @AvrahamBenYitzhak-s4v ngak heran Singapura maju pembangunannya ternyata yang buat bangun uang dari Indonesia 🤫,avrahambenyitzhak s v ngak heran singapura maju bangun nyata buat bangun uang indonesia,0,positif
@Ramarama-yw4sj,Bener bro kl impor kan bisa korup wkwkekkkk,bener bro kl impor kan korup wkwkekkkk,0,positif
@SagalaRaja-p5g,Mana bisa..Uda diatur tipu tipu duluan suap suap itu la tabiat tabiat didikan,mana uda atur tipu tipu duluan suap suap la tabiat tabiat dik,0,positif
@pekerjasangatkeras,Ganti pak archandra,ganti pak archandra,0,positif
@tonipongkoran9365,"Terlalu lama 2029, tinggal komitmen aja demo nepalkan golkar",terlalu lama tinggal komitmen aja demo nepalkan golkar,0,positif
@andreiyusuffahlifi1916,Ibarat anda minta ketua partai demokrat amirika ganti jabatan,ibarat minta ketua partai demokrat amirika ganti jabat,0,positif
@noworries-g4b,"​ @pekerjasangatkeras  bagus juga. Tapi ya terserah pak prabowo, dia lebih tau yg potensial naik.",pekerjasangatkeras bagus serah pak prabowo lebih tau yg potensial naik,0,positif
@randommandom604,Ga bisa diganti sepertinya. Mungkin ada alasan khusus.,ga ganti seperti mungkin alas khusus,0,positif
@GoalTerus,Nepalkan,nepalkan,0,positif
@makbarr1976,"Mana berani prabs ganti Bahlil, dia ketum Golkar 😂. Gonjang ganjing kabinet Prabowo kalau ketum Golkar di resuffle",mana berani prabs ganti bahlil tum golkar gonjang ganjing kabinet prabowo kalau tum golkar resuffle,0,positif
@SaptaMuhammad-p9m,"d perusak hutan ,mngijikan tambang d rajaemat Papua ....knp kok d izinkan tambang d situ ,limbah pasti MNGHNCURKAN biota laut",d usak hutan mngijikan tambang d rajaemat papua knp kok d izin tambang d situ limbah mnghncurkan biota laut,0,positif
@wendellkwang3724,demo lagi lah!!!,demo lah,0,positif
