comment,model_label_initial,model_confidence_initial,llm_label,model_label_final,model_confidence_final
"Partai golkar ketua umumnya selalu bermasalah dgn sumber daya alam, yg kemarin kasus freeport emas skrg urusan migas",netral,0.35297215916709773,netral,negatif,0.3732486172924323
"Lanjutkan pak, banyak korupsi BBM, terutama",positif,0.4374263920522457,netral,positif,0.4535846300525418
"Jangan sampai kayak pabrik gula ,sudah warisan belanda.makin lama makin berkurang.bukannya nambah",negatif,0.4341373207198271,netral,negatif,0.4350450512357996
"Ada katanya expor minyak, ini berita impor setiap hari",netral,0.3705519056958229,netral,netral,0.385520425098124
"Yg Pke bensin cm buat maen kudu di Data...pke CHIFT NFC KUDU PAKE  UMKM CARD...

Tepuk tangan buat ainx",netral,0.3676606133215453,netral,positif,0.36450184037967576
Lanjut pk Purbaya biar pejabat2 yg cari untung biar ketahuan,netral,0.38469299437078275,netral,positif,0.3932181797823849
Klu impor kan dapat cuannya banyak klu ngolah sendiri ya ga dapat cuanlah,negatif,0.38312023965452763,netral,netral,0.4043453761000225
"Gak usah berdebat, sebenarnya indonesia butuh kilang apa tidak ? Kendala nya apa? Kalo gak bisa selesaikan, copot saja mereka",negatif,0.3659039891655163,negatif,negatif,0.3577915795098317
"Pertamina sarang koruptor, jadi butuh seseorang yg berani dan taat peraturan, sepertinya perlu rombak besar besaran",positif,0.37544344151033127,netral,positif,0.4071259624047163
pak tolong Selamatkan PT.BADAK.NGL dari tangan kotor 🙏🏼,positif,0.3778986880631526,negatif,positif,0.4009181042460598
Pertamina itu menghitung kilang yg belum beroperasi dan tidak menghitung loss coss impor barang jadi,negatif,0.36046322334824477,negatif,negatif,0.3624888060064076
Gugat saja Pertamina dan kementrian BUMN serta Migas karena menjadi dalang kurangnya pemasukan PAJAK NEGARA DAN KAS. Buktinya Usaha bisnis di Indonesia tidak membantu kemajuan kenaikan produksi atau kapasitas penjualan dari usaha yg dilakukan perusahaan2 negara maupun swasta yg bersangkutan dg BUMN dan kebijakan negara. Maka Pajak negara tidak berhasil ditambah karena tidak adanya pemasukan oleh ribuan pengusaha sehubungan bidang BUMN dan MIGAS,positif,0.43569599473541876,netral,positif,0.43320626398816836
overcapacity pejabat korup. itu yg bener!!!!!!!!!!!!!!,positif,0.39007233649196704,netral,positif,0.4071556897233768
Maju Terus Pak Pur🎉,positif,0.6270106753476212,netral,positif,0.7489851004763411
asyik  nich  pejabat  saling bantah...  makin seru  ga  jelas  arah pemerintah  ini wk..wk..wk..,negatif,0.41359532842194946,netral,negatif,0.3755278347459828
"Dlu sempat bredar desas desus bahwasa.nya banyak BBM yg trcampur air,tak lama kjadian trus tba tba trjdi kbkaran kilang minyak di Balongan Indramayu gra gra trsaber petir 😂😂lawakkk

Orang cerdas pasti tau teka teki ini . . .",negatif,0.36713080851476676,netral,positif,0.3557151788848291
"Klo kilang nambah mafia sulit impor nantinya, cuan jadi kurang dong",negatif,0.4253838686688655,netral,negatif,0.4127925207539426
"Gaji pegawai pertamina gak ada otak , gaji sama pemasukan perusahaan jomplang kali ya",positif,0.35655876327348024,netral,netral,0.34772732410271323
Impor mulu impor mulu. Males banget kerja .,netral,0.4027011640065318,netral,netral,0.39469758538503324
Bahlul...pecat saja..kalo Mentri nya pada bahlul...maju trus pak menkeu,positif,0.5207327128609159,netral,positif,0.5552439115475198
Kami percaya pak Purbaya jujur... Dan buat Bahlil Lahadalia segera tobat dr dosa besar sebelum azab pedih kau nikmati di dunia dan neraka,positif,0.5758141729715801,netral,positif,0.5847398774245843
Mudah-mudahan pak purbaya sekeluarga ada dalam lindungan Allah,positif,0.7157337685637579,netral,positif,0.7111960624934388
Yang menghalangi itulah mafianya😅,negatif,0.4897292684984801,netral,negatif,0.5013145934181542
Sebelum kilang minyak selesai dibangun /berproduksi tak bisa dikstakan tambah kilang.,negatif,0.4306419485253131,netral,negatif,0.38173688399009126
kasihan Purbaya klo Bahlil masih belum di pecat..,positif,0.3964710516511206,netral,positif,0.39285819062414
Copot² itu dah males liat nya,netral,0.35563478746767624,netral,netral,0.4206406361413437
"Ampe laut Sulawesi di ambil Malaysia buat bangun kilang, Lol",negatif,0.3947306238825205,netral,negatif,0.3748125964758294
Menteri yang tidak patuh kok masih dipertahan to pak Prabowo,positif,0.36937440987172154,negatif,positif,0.3938374500664526
maju truss pak Purbaya 🔥🔥🔥,positif,0.7691089640277396,netral,positif,0.8075890262751818
"Ayolah pak presiden, pecat menteri yg gak kompeten. Kalo mau indonesia emas, ambil orang² emas bukan batu kerikil",positif,0.362417957026664,negatif,positif,0.41235987857336254
Hajar terus pak!,positif,0.6482712461066125,netral,positif,0.6981311555903463
Komisaris n pejabat hasil dari politik yg menjabat yg gajinya ratusan juta n bonus milyaran ngk ada kerjaannya cuman jdi bnalu,positif,0.3464476859996272,netral,positif,0.3826963389661129
"Pertamina itu bubarkan saja, masa sejak tahun 19an tidak ada kilang baru. Import biar dapat uang tu mereka. Bubarkan saja, sekalian pecat Bahlil.",negatif,0.401474543643525,negatif,negatif,0.3876788022657669
"Haaaa,terlalu banyak mafianya makanya yg ada selalu merugi mulu, tangkapin mafia"" nya serahin ke rakyat,terserah mau di apain,aparat ga usah ikut campur,cepet beres",positif,0.3464499389200933,netral,positif,0.3652768022968762
"Sudah gak percaya dgn omongannya menteri ESDM, ...munafik.",netral,0.3549619920010235,negatif,positif,0.3572331847296142
Sehat selalu Pak Purbaya.. udah kelihatan yang menolak itu pasti kroco-kroco maf14,positif,0.487926432133325,netral,positif,0.49415670116574756
Saya mau beli PERTALITE DI POM BENSIN CILEGON JAM 9 PAGI BILANGANYA SUDAH HABIS. ANEEHHH,netral,0.36943762684444825,netral,positif,0.37099537088166556
Saya jagokan Purbaya 👍💪 berantas habis pak Pur.,positif,0.3544475627220361,netral,positif,0.5551889663303013
Banyak potensi minyak tapi tidak digarap,negatif,0.4007209254830694,negatif,negatif,0.39587604020214673
"Kalau kita pakai BBM pertamina Impor, ngapain beli merek pertamina.. Sekalian merek luar.. 😅",netral,0.3795545478814089,netral,netral,0.3643135712570434
"Fee dr minyak import itu byk bget.. uang cepat cair, jd gk mau repot",netral,0.35733176076353695,netral,netral,0.3478424221323624
Para pejabat korup mulai terusik ...,negatif,0.38157094348278925,netral,negatif,0.35476225499084246
LOGIKA APA OVER CAPACITY TP IMPOR...,netral,0.37403054475691666,netral,netral,0.38054030202964845
"Maaf BPK/ibu, sebenarnya NEGARA INDONESIA dijajah sama para KORUPTOR yang mengajarkan ke rakyat kecil yang berkedok agama dll dan jangan serahkan SUMBER DAYA ALAM ke Pihak Asing sama saja menghambat KEMAKMURAN NEGARA INDONESIA KITA",positif,0.4803008230294417,netral,positif,0.5015874481802638
Di Iran bensin cuma 450 perak..,positif,0.376067024075087,netral,positif,0.3762200722703978
Anda keren pak Mentri keuangan...,positif,0.6675748976183342,positif,positif,0.664196764714755
Melimpah  bmm dinegeri kit@ mbok  jual 5000 7000 lah cukup 😅,negatif,0.454189906806303,netral,negatif,0.45510584385471275
bukan over kapasiti dan males buat kilang baru karena kl ini dilakukan maka komisi dari import tdk ada,positif,0.3578925741308027,netral,positif,0.41882806915777676
"Rame neh, Frodo vs Golumn, he he...",netral,0.3518518518518519,netral,netral,0.3492647058823529
Kejahatan yang teorganisir dpt mengalahkan kebaikan yg dilakukan sendiri2,negatif,0.3635132260448808,netral,negatif,0.3822985187727852
"Pak Purbaya Vs Mafia pertamina , mafia tambang dan koruptor .",positif,0.6712433539518127,netral,positif,0.7137877187351755
Mantap pak mentri keuangan,positif,0.6809640963781524,positif,positif,0.7108880269344764
"Mntap pa, skakmat semua pa",positif,0.37233061893846736,netral,positif,0.3628920074668627
dr sini keliatan jelas siapa dalang dibalik udang😂,negatif,0.41174961373099617,netral,negatif,0.4128887078820825
Rusak kok masih ada menteri mafia yg aktif,positif,0.3541773562720853,netral,positif,0.3781300162163869
Plaju Sumatera Selatan min. Bukan Sumut,netral,0.358410547735874,netral,netral,0.35309781900720655
"Pak purbaya secara kapasitas jauh di atas ketua partai kuning, absolute.",positif,0.6062699070469448,netral,positif,0.6265786668064683
Prestasi bakar kilang 😂,negatif,0.405048713167665,netral,negatif,0.3579086377238694
"Asbun ya gini, ga milir sebelum celoteh 😊",negatif,0.4096332264456447,netral,negatif,0.412037502607989
"Katanya si Bahlil ingin dipecat dari mentri, mana buktinya ga ada padahal si Bahlil itu biang kerok, sering membuat ulah terhadap rakyat, mungkin memecat si Bahlil yg ber wenang merasa ketakutan dgn si Bahlil.",positif,0.3785083655078761,netral,positif,0.3875299412007331
"Kalau gak impor, mafia dan koruptor keparat gak makan.",netral,0.3560534294320011,negatif,positif,0.3598874200201622
"Kalo gt, dimana dong kilang yang lain nya???",negatif,0.4268287774327531,netral,negatif,0.41776326570052796
Indonesia negara besar masih etung2an buat kilang mahal . Ke mana saja duitnya,positif,0.35375592930219435,netral,positif,0.3960377706780219
Patra niaga berisi mafia minyak kelas kakap merugikan negara terus.mentrinya kerja bener apa nggak sih?overcapacity apanya fakta selalu impor bbm dari luar negri.KPK coba audit pertamina patra niaga.,netral,0.35830226497671414,negatif,positif,0.3594270573193675
pecat bahlil dan pegawai deretan pengurus ( sebut pegawai bukan direksi ) supaya pertamina maju.,positif,0.4013016530522883,netral,positif,0.4462856764011854
Boleh ngak si Bahlil ini disingkirkan dari kabinet...,negatif,0.42570474416237236,negatif,negatif,0.4141006926798761
Emang singapura dapat BBM dari mana? Kok sampe di ekspor ke indonesia juga masih cukup stok di singapur,positif,0.35230926473684315,netral,positif,0.37696660411417277
SAYA PRIBADI DUKUNG SI KOBOY DARIPADA SI BAHLUL.... SUMPAH,positif,0.44683059852220003,negatif,positif,0.444775678467998
Aneh emang kita ini punya kilang cuman masih impor,negatif,0.3885776265334622,netral,negatif,0.3669888982196319
kilang baru samadengan lapangan kerja baru,positif,0.42786560042431065,netral,positif,0.45874684846786373
Sdh tau over kenapa tidak buat kilang baru?,positif,0.35471184822004687,negatif,positif,0.39031464301459695
Over capacity tapi impor dari negara yg sama sekali gak punya tambang.. memalukan anjir😅😅😅,positif,0.35937433273855324,negatif,positif,0.3704706939644817
"Anggaran kilang bru dulu, yg kan di bgun anggaran nya di mana.......",positif,0.3519364432207597,netral,netral,0.3476951912269999
Kesalahannya adalah kalau gak perlu impor nanti ada yang cuannya menurun 😂😂😂,netral,0.34337867131267635,negatif,netral,0.3523311510923309
"Buat pertamina..daripada bangun kilang mending jadi makelar kilang negara asinglah, dapat bonus persenan jelas, makanya pejabat yg berhubungan dgn pertamina subur2😂",negatif,0.4423501961031903,netral,negatif,0.3938926429036736
Kelebihan emang disengaja.buat peluang korupsi,netral,0.3489699619148467,netral,netral,0.35339542479614944
Lanjutkan Pak Purbaya👍,positif,0.7862949560455229,netral,positif,0.8144414071315497
"Premis 1 : Indonesia butuh Minyak Bumi agar bisa jalan roda ekonomi di semua sektor
Premis 2 : Mentri ESDM mengklaim Pertamina Overcapacity
Kesimpulan : Masih Impor Minyak dari negara lain

Itu namanya Fallacy pak 😂😂",positif,0.4439314056865317,netral,positif,0.4911725971756425
over capacity = import  😂😂😂😂,netral,0.3529008889764211,netral,netral,0.3556820699616997
Dukung purbaya,positif,0.6710678130058315,netral,positif,0.6758727062385875
Kenapa kita masih diam saja!!,negatif,0.34776932054001614,netral,negatif,0.3514332863578134
Kalau beli kan dapat fee oknum oknum itu makanya lebhi sukak belanja,netral,0.3637696115773537,positif,netral,0.3987117324115878
seru ih liat para anggota dewan saling ribut. semoga yang terbaik dan pro rakyat dia yang menang,negatif,0.37554150870502895,positif,positif,0.3844699388901556
ESDM sumbernya uang. Mafianya penuh sesak dari menteri sampi ke level terbawah,netral,0.3593004450500534,netral,negatif,0.3379834919208723
Jika pak purbaya tiba2 hilang misterius kita semua sudah tau kan ulahnya siapa.,positif,0.6254577435861421,netral,positif,0.6187433576370676
GK heran klau pak Prabowo mempertanyak knp si Bahlil bisa jadi mentri😅,positif,0.496566441110194,netral,positif,0.5147905705002458
Klo gk impor gk bs korupsi,netral,0.41863983645460223,netral,netral,0.4081209331814112
spertinya pak menkeu sangat jengkel sama pertamina 😂,positif,0.489513288992419,netral,positif,0.4919359501013077
Menteri tanpa partai pasti berani,netral,0.38064293120804443,netral,negatif,0.39554713989479157
Betul kata pak mentri malas😁,positif,0.7251195125107622,netral,positif,0.7307574616482397
Bahlul Bahlil banyak proses tapi gak ada pergerakan...😢😢,negatif,0.36599237282079217,negatif,netral,0.34793273221149057
Mafia di indonesia terlalu mengakar mantap pak purbaya lanjutkan,positif,0.7546154787514782,netral,positif,0.7960409897246484
"Impor teruss.. giliran income masuk kantong bahlil.. bilangnya pertamina rugi terusss
Bahlil ini lama lama ngeselin kaya mukanya",negatif,0.4089400950156047,netral,negatif,0.4138082488633402
Intinya ada receh kalau import...,positif,0.34243566099920897,netral,netral,0.3608441991338349
Menteri titipan gelar dapet membeli mana bisa ngurus minyak,negatif,0.37501498037571984,netral,positif,0.38260108519847524
Thn 98 sampai sekarang itu jauh loh,negatif,0.37392439417368734,netral,negatif,0.3771052218148712
seakan akan memojokan pak purbaya.  😂,positif,0.726618522291408,netral,positif,0.7456092440994302
Order minyak shell melalui kalimantan..bos2 shell order sendiri,netral,0.3734845817168121,netral,netral,0.346668803035379
bahlul oh bahlul 😂😂😂,netral,0.34420030769944576,netral,netral,0.3486503366873407
"Pinter juga pak Prabowo ngangkat Menkeu yg baru, jadi nongol dehh satu persatu mafia Indonesia, alias garong negara...",positif,0.45972976403208893,netral,positif,0.45697428132624207
Katanya Jokowi dulu mau bangun kilang ... Eh...komisaris yang mau bikin dipenjarakan....😂😂😂😂,negatif,0.42930955759535,netral,negatif,0.42045410948245027
"Gua mau nanya perasaan gua pernah liat berita Bahlil di berhentikan oleh pak Prabowo knap sia masih aja kerja apa berita yg gua baca hoax, mohon yg tau jawab?",positif,0.42891963169005254,netral,positif,0.43101424175534453
Gaaaaz mas Puur,netral,0.3518518518518519,netral,netral,0.3492647058823529
"Gmn gak overcapacity. Kan sudah import buat swasta, tapi swasta gak mau beli.. Ya overlah

Kelihatan banget klu sebenarnya kebijakan satu pintu ini cuma akal - akalan pertamina supaya gak ditekan buat kilang karena mereka bisa punya pembenaran dengan jawaban ""Kami overcapacity""",negatif,0.37742611364698675,negatif,negatif,0.3536641463749867
"Beli minyak mentahnya langsung ke IRAN atau negara penghasil minyak  aja jgn pakai singapore atau negara barat, lalu di olah di kilang sendiri",positif,0.3600482013346598,netral,positif,0.39431475710291636
Maju terus Pak Purbaya...,positif,0.7997570177829508,netral,positif,0.8564395935242253
petinggi pertamina harus di regenerasi,netral,0.3553182025307054,netral,negatif,0.3565104364622213
"Saya pribadi sangat tidak percaya kepada Bahlul.. Ehhh Bahlil... 
Bahlul Mentri tnp kinerja... Perlu juga utk segera di periksa KPK krn 1000% pasti terlibat korupsi 🎉",positif,0.4199891044121009,negatif,positif,0.3998063226451314
"Ada kilang nol komisi, Impor dpt komisi byk",netral,0.3412153884181188,netral,netral,0.39230145753284473
PAK PURBAYA ASET NEGARA MARI KITA JAGA DN DUKUNG... Bahlil gk ada manfaat utk rakyat..,positif,0.7399385796001964,netral,positif,0.7371750416319328
Luar biasa Mentri Purbaya,positif,0.42257409495332615,netral,positif,0.45393610865417144
"Pertamina selama ini dak berkembang dan stagnan alias diam ditempat dgn gaji besar org malas , memang betul pak Purbaya  Pertamina kumpulan org malas dgn gaji nesar",positif,0.642856638725456,netral,positif,0.6639964240568745
Dari PD uangnya d korup lebih baik membangun kilang uangnya jelas kegunaannya,netral,0.35465566138938553,netral,positif,0.35371915439075513
Yg tidak jujur tendang...SJ pak,positif,0.4111737114560597,negatif,positif,0.3899708410613386
"Indonesia lebih hebat jaman Belanda, di jaman itu mereka aja bisa bangun kilang minyak masa skr jaman canggih malah ga bisa ya lucukan",negatif,0.39617610962485955,positif,positif,0.4040606155997039
Projectnya disabot terus agar supply BBM tersandera ... Ya kann??,positif,0.3652180599903914,netral,positif,0.39466120183368375
Bahlil mungkin nggak ngerti kejadian di Nepal.,negatif,0.353770023687205,negatif,negatif,0.3809325353963609
Tanda2 bau2 3D ni ...duit..duit..duiit,netral,0.3518518518518519,netral,netral,0.3492647058823529
"Lebih percaya Pak Pur, ❤",positif,0.5464852579008777,netral,positif,0.6266916713660924
Ngapain impor kalau masih banyak,negatif,0.4140165691310893,netral,negatif,0.4051253926581812
Lama lama kliatan ni Menuju bahlil usut si bahlil,negatif,0.3901470876276364,netral,negatif,0.403895470295338
"Dibakar 😂

Menyala Pak Purr",positif,0.6863189991709272,netral,positif,0.7202215930379805
kalau gak impor bahlul gak mandi solar dong:face-blue-smiling::face-blue-smiling::face-blue-smiling:,netral,0.38946163972618214,negatif,netral,0.37511649648868023
Kalau impor kan dapat uang masuk...,netral,0.3933698733462205,netral,netral,0.42152369544944807
Kelihatan kok...sapa yg pinter sapa yang pe'a 😊,negatif,0.39463122102654935,netral,negatif,0.41070966695224215
"ITB vs tak terlacak, auranya jg beda jauh",netral,0.3734845817168121,netral,negatif,0.4078895004803569
"Indonesia itu luas tapi kok masih ngadelin impor, mafia minyak tambah kaya😂😂😂",negatif,0.37090793497665886,netral,negatif,0.3413090850832569
Jangan jangan tdk faham istilah over capacity,positif,0.3408891590882814,netral,netral,0.3494578588385794
Harga nya minyak  mahal mmh rkyt di kibuli bae,netral,0.36992240020429223,netral,positif,0.36301506852992144
"Kok bisa Bahlil di pakai, pak jenderal....buang ini orang.",positif,0.41152172217641253,netral,positif,0.4369398570117693
"Nah loh,makin curiga aja rakyat juga sama si Bahlil Bahlul itu.
Ini minimal udah ada tanggapan dari presiden nya,jangan diem",positif,0.3862670095037596,netral,positif,0.3633990412833354
Coba diaudit ma auditor independen itu pertamina..,netral,0.35563478746767624,netral,negatif,0.37422999022231873
Cacing mulai keluar siap siap yah,positif,0.4238351435888454,netral,positif,0.41744468271994395
Saya dukung bapak menkeu 😊,positif,0.4814508927765435,netral,positif,0.5579569992723027
Ganti bocah afrika itu✊✊,netral,0.340506286384177,netral,netral,0.34798522934886017
"Bahlil masih di pertahankan di kabinet, padahal bisa nya apaaa ??",negatif,0.34677338375066336,netral,negatif,0.36444864754116535
WKWKWKWKWKW .. KENAPA SIH ORANG NI NGOMONG NY GA DI FILTER DULU 😂,netral,0.39342197606260193,netral,netral,0.37806544224500116
Wajib impor dari USA dan Saudi.,netral,0.3693223518784711,netral,positif,0.36564540684623303
"Blm tuntas simak video nya juga semua sdh paham Bahlil ngotot krn berkepentingan utk lindungi orang2 & oligarki genk nya agar tetep bisa bermain kotor di Minyak. Minyak itu bau, kotor dan licin spt Bahlil.",positif,0.38437220110129416,netral,positif,0.41059463144587993
"Ngak ada yang percaya sama omongan Bahlil dan Pertamina, jelas menkeu ngak percaya juga 🤣",positif,0.41705793764016913,negatif,positif,0.3902401150076326
Gass pak pur,positif,0.4947637893676233,netral,positif,0.6266225756381381
Pejabatnya penghianat atau maling serahkan ke rakyat . Pasti beres,positif,0.4211332089689851,netral,positif,0.4599192527492881
Suruh kontraktor China saja. Bikin kilang paling 1 bulan.,negatif,0.3785609948381087,netral,negatif,0.3680188981215055
Kocak omongan bahlil tetap tidak percaya seperti gas 3 kg dulu,positif,0.3595031220414415,negatif,negatif,0.35270888284378443
Supaya komisi impor terselubung tetap di rekening gendut,netral,0.38196472278121124,netral,netral,0.3662906639374632
overcapacity minyak impor dan jika dibuatkan kilang sendiri hilang sudah uang sampingan untuk foya-foya,netral,0.35334275521414776,netral,positif,0.3934865704313337
"1998-2025, 27 tahun belom bikin kilang baru. Sebodoh""nya manusia aja dengan anggapan gak sekolah sama sekali dari lahir, umur 27 tahun setidaknya dia pasti udah bisa jalan kaki. 🙄 Logikanya kalo sarana yang ada sudah tidak memadai ya sarananya ditambah. 27 tahun sama sekali gak ada nambah apa-apa ya sudah jelas ada kepentingan sekelompok yang diprioritaskan di atas kepentingan masyarakat dan negara. Bawa aja tuh duit ampe liang kubur. Wkwkw. Emangnya rakyat bego apa? Rakyat cuma sudah tidak peduli, lebih baik urus diri sendiri.",positif,0.4361212994126843,negatif,positif,0.43980631531649395
"Pak Pur ..
Sy berandai sebagai pembisnis neeeh....


Mending IMPORT MINYAK laaah...

Kan bisa nitip 3%, 8%, 15% bahkan jika perlu 35% 

😂😂😂😂😂😂😂😂😂

Bisa liburan ke MARS",positif,0.4036487544925211,netral,positif,0.4935379020931268
DPR selalu tipu tipu rakyat.aji mumpung menjabat memper kaya sendiri,negatif,0.4005016117459513,netral,negatif,0.3762420459425835
100% apakah pak prabowo makan uang hasil pertamina yg seperti ini ?,positif,0.4453269973284583,netral,positif,0.4675323604689222
Over ko sering langka..lilll bahlil..emang bener bener bahlul lhooo,positif,0.39552344232257175,netral,positif,0.38211260356993726
Knp import klu over?,netral,0.36291781991545463,netral,netral,0.35815754076954814
sehat selalu pak Purbaya,positif,0.5888192229929187,netral,positif,0.6361434728744843
"Udah lama kebusukan dan otak kotor Pertamina ini, yang jelas biar lancar bisnis impor para borjuis itu",negatif,0.37908442665850317,positif,positif,0.3631151796115074
Nepal kan pejabat ya 😡,negatif,0.35903289075564576,netral,netral,0.3589278957167341
kalau mau gampangnya dan gk banyak mikir  ya impor. tapi berapa banyak dari proses impor itu bisa menyerap tenaga kerja dibandingkan kalau membangun kilang sendiri. biaya untuk proses produksi akan berputar/ dibelanjakan di kilang dimana negara asal. bayangkan jika produksi dilakukan di dalam negeri maka perputaran ekonominya pasti sangat terasa karena akan banyak menyerap tenaga kerja.,negatif,0.35445837707712563,netral,negatif,0.3522035680811942
Kilang dari jaman orde Baru smpe skrng blm bngun lgi.... 😮😮😮😮,positif,0.3505164517460624,netral,positif,0.38922822529760503
Si goblin juga ngide buat kebijakan bbm lagi😢,netral,0.36203073502851035,netral,negatif,0.34959822415001934
"apa nganggap rakyat indonesia bahlul semua
klo over capacity ngaps impor, klo over ya di ekspor ato dijual harga miring bkn mlah impor",positif,0.38008389141793025,netral,positif,0.3817166911108684
dlu jaman jkw katanya dah bgun kilang...masih terngiang2...kata2..hilirisasi ya waktu bgun kilang itu...dan katanya freport 51% saham dah bisa direbut....😂😂😂😂 buktinya dagelan semua..taek ..taek...,negatif,0.38867206058066,netral,netral,0.3831890288456128
"Segera habisin termul, buat runyam",netral,0.34640243363731793,netral,positif,0.3655691031301985
😂😂😂 Omon omon Bah,netral,0.3518518518518519,netral,netral,0.3492647058823529
Fokus pada proses yang mana Bahlul?,negatif,0.36685566941011605,netral,negatif,0.3648058230399931
Lanjutkan pak purbaya.,positif,0.7862949560455229,netral,positif,0.8144414071315497
"Org lulusan ITB dan ijasahnya asli nga bisa dikibulin yg mulia Bahlil...ente yg gelar doctor dibatalin harus mikir lawan lulusan ITB ijasah asli😂
Mantapp nih ada pejabat yg berani lawan mafia, smoga aja pak Prabowo Tdk mencopot pak Purbaya, Krn rejim yg sebelumnya kalo ada pejabat yg bersih dan jujur pasti diPHK😂",positif,0.509133173083326,positif,positif,0.5190405504297849
Purbaya next presidennnn,positif,0.6796867989624592,netral,positif,0.7169811652786328
"Over capacity ini istilah sapu jagad yang kurang lengkap.
Harus ada parameter spesifikasinya dulu baru dari sana ditentukan kapasitas nya.
Bukan kapasitas overall yang termasuk didalamnya spesifikasi yang sudah obsolete",positif,0.3605548578943865,netral,positif,0.3556911593399856
Bahas juga etano,positif,0.3517163239662008,netral,negatif,0.39978844828030036
Kenapa negara lain membangun kilang minyak dan menguntungkan?,netral,0.36060256492143306,netral,positif,0.3468375347085041
Mantap p@k menkeu..,positif,0.4790915242321615,positif,positif,0.5262271369578494
mafia impor migas meninggalkan lane😂,netral,0.36390727806422524,netral,netral,0.35202134113467126
Selama bahlil jd mentri akan semakin terpuruk indonesia,positif,0.4089709065711856,netral,positif,0.4231995031072477
"Ngomong salah satu mafia tuh...
Klau bnyak kilang di Indonesia 
Otomatis import pun akan berkurang jatah Meraka pun akan berkurang 😀",negatif,0.3983698011442185,netral,negatif,0.4134057939745827
Over capacity import nya kali 😅,netral,0.3529008889764211,netral,netral,0.3556820699616997
Pak Bahlil banyak dapat amplop dari koruptor 📍#Singapore yang menggagalkan pembangunan kilang kilangmiyak,negatif,0.3929398461297262,negatif,negatif,0.3751186610851246
"Ngapain bangun kilang, import aja terus nanti mafia cukai mafia minyak dll dapet bagian juga ^^",negatif,0.3887639070099332,netral,positif,0.37574284453351037
Nepal kan goblin udah gila over capacity 😂,positif,0.3465269981737924,netral,netral,0.37973625953406814
"Bener"" Koboy pak pur",positif,0.5162037653732222,netral,positif,0.6189289043298268
Yang gak pecaya Bahlil itu gak cuman Pak Purbaya saja.😂,positif,0.48729402348195916,negatif,positif,0.5263160406185237
"Produsen&konsumen 
Ya lebih baik produsen",netral,0.35368860069759867,netral,positif,0.35911126821195183
Miara termul ya gini jadinya 😅,negatif,0.36464099565748415,netral,negatif,0.3661725901569962
Muaakk banget liat Bahlil,negatif,0.3901470876276364,netral,negatif,0.403895470295338
"Maaf, kalo gw perhatiin , pa purbaya ini lagi main dua kaki , tp gw ga tau tujuannya apa ?
satu kaki dia merasa nyaman n betah di pemerintahan, tapi di kaki yg satu lagi layaknya seorang oposisi ,,",positif,0.34730536497321024,netral,positif,0.35774693093236004
Ayo pak prabowo..udah dong...udah jelas tu oknum nya...gassss lah pak presiden...ngapain masih ada dikabinet bapak...,positif,0.3893847398996833,netral,positif,0.4722942373410363
Jangan lupa bangun tambang emas  tiap kota.,negatif,0.43015764917063215,netral,negatif,0.4165725163112469
Periksa  elit2 pertamina🔥🔥🔥🔥,netral,0.3518518518518519,netral,netral,0.3492647058823529
Ongol ongol jgn di percaya😂😂,positif,0.39347447864292057,netral,positif,0.40088760747777696
Kalau dicermati lihat bahlil persis tokoh wayang cepot petruk gareng..,negatif,0.36505791154436296,netral,negatif,0.362889729744278
Thumbnail nya serem yang sebelah kanan,negatif,0.39295852167572975,netral,negatif,0.4088124340487378
BAHLIL AAUDIT...SY YAKIN 100000% TIDAK WAJJAR HARTA NYA,negatif,0.3878677135790869,negatif,negatif,0.40461365353346707
Pnya ladang minyak bumi kok import😂,netral,0.37715571303879214,netral,netral,0.35963617017273064
"APA SEBENARNYA ALSAN PAK PRABOWO SEHINGGA TIDAK MEMECAT BAHLIL,MUNGKINKAH KARENA BAHLIL SANGAT DEKAT DENGAN JOKOWI ATAUKAH KARENA BAHLIL ADALAH KETUA PARTAI GOLKAR ATAUKAH PAK PRABOWO MENUNGGU WAKTU YANG TEPAT UNTUK MENGUSIR SEMUA ORANG ORANG YANG DEKAT DENGAN JOKOWI DARI KABINET.",negatif,0.35528154001319023,negatif,negatif,0.37966135349716773
Maju terus pak purbaya,positif,0.7997570177829508,netral,positif,0.8564395935242253
"Iya percaya, makanya kilangnya hrs dikurangi...🔥😅",netral,0.37875988039816594,netral,netral,0.38655522424495325
Siapa disini yg mendukung Bahlil di nepalkan..,negatif,0.35651559251978904,netral,negatif,0.38260387681367986
Pertamax kenapa sering kosong?,netral,0.3518518518518519,netral,netral,0.3492647058823529
Plaju itu Sumsel 😅,positif,0.34800251101978064,netral,positif,0.3420765913390281
"di riau 2 kilang woi, kilang sungai pak ning",positif,0.4509705401064519,netral,positif,0.47502887249238435
"over-capacity kok import BBM , ttololllm jangan diluar nalar lah",negatif,0.4034882476401599,netral,negatif,0.3908684877818951
kilangnya berkurang terus jelas over capacity,positif,0.3571115966230135,netral,netral,0.35621034587584793
"Prabowo main halus dia gak main grasak grusuk nunggu Bahlil blunder fatal dan bukti2nya kuat baru disikat Prabowo contohnya Budi Arie, Immanuel ebenezer, srimul",positif,0.37130059553786465,negatif,positif,0.39039462161513505
